time,summary,sunriseTime,sunsetTime,moonPhase,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windBearing,windGust,windGustTime,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
892573200,Humid and partly cloudy throughout the day.,892593819,892638333,0.6,rain,36.04,892623600,26.86,892670400,43.34,892627200,29.55,892670400,24.42,0.72,1010.41,6.92,166,,,0.32,10,892616400,,26.85,892584000,36.04,892623600,29.52,892584000,43.34,892627200
892659600,Humid and mostly cloudy throughout the day.,892680188,892724735,0.63,rain,34.73,892706400,26.86,892756800,43.7,892695600,29.58,892756800,25.23,0.76,1010.27,9.5,152,,,0.61,7,892695600,,26.86,892670400,34.73,892706400,29.55,892670400,43.7,892695600
892746000,Humid and partly cloudy throughout the day.,892766557,892811139,0.66,rain,35.02,892789200,24.01,892850400,44.76,892792800,25.06,892825200,24.79,0.75,1009.91,7.71,145,,,0.44,10,892785600,,24.12,892825200,35.02,892789200,25.06,892825200,44.76,892792800
892832400,Humid throughout the day and breezy in the afternoon.,892852927,892897542,0.7,rain,33.49,892875600,25.81,892922400,41.29,892879200,27.76,892922400,24.64,0.86,1010.34,1.69,318,,,0.57,8,892875600,,24.01,892850400,33.49,892875600,25.08,892850400,41.29,892879200
892918800,Humid and partly cloudy throughout the day.,892939297,892983946,0.73,rain,33.21,892972800,26.02,893019600,40.63,892962000,28.26,893023200,24.82,0.8,1009.95,5.34,146,,,0.59,8,892958400,,25.81,892922400,33.21,892972800,27.76,892922400,40.63,892962000
893005200,Humid and partly cloudy throughout the day.,893025668,893070350,0.77,rain,35.02,893055600,26.86,893102400,43.34,893055600,29.65,893102400,24.89,0.76,1010.2,9.04,136,,,0.33,10,893044800,,26.02,893019600,35.02,893055600,28.26,893023200,43.34,893055600
893091600,Humid and partly cloudy throughout the day.,893112039,893156755,0.8,rain,35.02,893142000,26.85,893188800,42.17,893152800,29.66,893188800,24.64,0.73,1011.19,11.1,151,,,0.37,9,893138400,,26.86,893102400,35.02,893142000,29.65,893102400,42.17,893152800
893178000,Humid and partly cloudy throughout the day.,893198411,893243160,0.84,rain,35.21,893224800,26.59,893278800,43.46,893224800,29.19,893278800,25.35,0.76,1010.95,9.8,144,,,0.36,9,893224800,,26.85,893188800,35.21,893224800,29.66,893188800,43.46,893224800
893264400,Humid and partly cloudy throughout the day.,893284783,893329565,0.88,rain,36.04,893314800,26.84,893361600,46.34,893314800,29.67,893361600,24.99,0.73,1010.01,6.78,171,,,0.4,10,893304000,,26.59,893278800,36.04,893314800,29.19,893278800,46.34,893314800
893350800,Humid and partly cloudy throughout the day.,893371156,893415971,0.92,rain,35.81,893408400,26.58,893451600,45.83,893408400,29.18,893451600,24.87,0.72,1009.78,7.11,182,,,0.41,8,893390400,,26.84,893361600,35.81,893408400,29.67,893361600,45.83,893408400
893437200,Humid and partly cloudy throughout the day.,893457530,893502377,0.95,rain,33.73,893487600,26.57,893541600,42.17,893480400,29.22,893541600,24.61,0.73,1009.62,7.56,201,,,0.5,8,893476800,,26.58,893451600,33.73,893487600,29.18,893451600,42.17,893480400
893523600,Humid and partly cloudy throughout the day.,893543905,893588784,0.99,rain,35.02,893566800,25.22,893624400,46.73,893574000,26.22,893624400,25.19,0.75,1009.45,9.12,162,,,0.43,8,893563200,,26.57,893541600,35.02,893566800,29.22,893541600,46.73,893574000
893610000,Humid and partly cloudy throughout the day.,893630280,893675191,0.03,rain,36.04,893664000,26.54,893710800,41.89,893656800,29.16,893710800,24.18,0.72,1009.37,6.47,171,,,0.41,9,893656800,,25.22,893624400,36.04,893664000,26.22,893624400,41.89,893656800
893696400,Humid and partly cloudy throughout the day.,893716655,893761598,0.07,rain,36.04,893746800,26.54,893800800,44.7,893746800,29.18,893800800,24.53,0.72,1009.05,8.48,181,,,0.45,9,893743200,,26.54,893710800,36.04,893746800,29.16,893710800,44.7,893746800
893782800,Humid and partly cloudy throughout the day.,893803032,893848006,0.1,rain,36.31,893829600,26.52,893887200,44.47,893829600,29.16,893887200,24.73,0.73,1009.17,7.81,168,,,0.43,9,893822400,,26.54,893800800,36.31,893829600,29.18,893800800,44.47,893829600
893869200,Humid and partly cloudy throughout the day.,893889409,893934414,0.14,rain,37.01,893919600,26.74,893966400,44.7,893923200,29.59,893966400,24.84,0.72,1009.33,9.03,167,,,0.41,10,893912400,,26.52,893887200,37.01,893919600,29.16,893887200,44.7,893923200
893955600,Humid and partly cloudy throughout the day.,893975787,894020823,0.17,rain,36.04,894006000,26.48,894056400,44.7,894006000,29.06,894056400,24.77,0.72,1010.14,8.32,160,,,0.56,8,893995200,,26.74,893966400,36.04,894006000,29.59,893966400,44.7,894006000
894042000,Humid and partly cloudy throughout the day.,894062165,894107232,0.21,rain,36.04,894092400,26.71,894139200,43.25,894096000,29.57,894139200,24.32,0.69,1010.4,8.29,147,,,0.54,10,894085200,,26.48,894056400,36.04,894092400,29.06,894056400,43.25,894096000
894128400,Humid and partly cloudy throughout the day.,894148545,894193641,0.24,rain,36.04,894178800,26.68,894225600,44.7,894178800,29.56,894225600,25.19,0.73,1009.57,8.58,145,,,0.54,8,894168000,,26.71,894139200,36.04,894178800,29.57,894139200,44.7,894178800
894214800,Humid and mostly cloudy throughout the day.,894234925,894280051,0.27,rain,34.01,894258000,26.66,894312000,41.97,894258000,29.47,894312000,24.98,0.75,1008.45,7.24,153,,,0.65,8,894258000,,26.68,894225600,34.01,894258000,29.56,894225600,41.97,894258000
894301200,Humid and partly cloudy throughout the day.,894321305,894366461,0.3,rain,35.02,894344400,26.41,894405600,41.92,894344400,28.97,894405600,24.32,0.71,1008.54,9.75,146,,,0.52,8,894340800,,26.66,894312000,35.02,894344400,29.47,894312000,41.92,894344400
894387600,Humid and partly cloudy throughout the day.,894407687,894452871,0.34,rain,36.04,894427200,26.38,894492000,46.34,894441600,28.92,894492000,24.45,0.71,1009,8.59,136,,,0.42,9,894434400,,26.41,894405600,36.04,894427200,28.97,894405600,46.34,894441600
894474000,Humid and partly cloudy throughout the day.,894494069,894539282,0.37,rain,37.73,894520800,26.34,894574800,43.25,894524400,28.82,894574800,23.9,0.66,1008.99,10.56,119,,,0.41,9,894513600,,26.38,894492000,37.73,894520800,28.92,894492000,43.25,894524400
894560400,Humid and partly cloudy throughout the day.,894580452,894625694,0.4,rain,37.21,894607200,26.32,894661200,46,894610800,28.77,894661200,24.12,0.69,1008.52,9.37,126,,,0.42,10,894603600,,26.34,894574800,37.21,894607200,28.82,894574800,46,894610800
894646800,Humid and partly cloudy throughout the day.,894666836,894712105,0.43,rain,37.13,894693600,26.3,894751200,44.53,894690000,28.77,894751200,24.1,0.68,1007.72,8.63,142,,,0.58,9,894686400,,26.32,894661200,37.13,894693600,28.77,894661200,44.53,894690000
894733200,Humid and mostly cloudy throughout the day.,894753220,894798517,0.45,rain,38.02,894783600,26.51,894830400,47.34,894783600,29.19,894830400,24.55,0.7,1007.9,8.55,146,,,0.6,9,894772800,,26.3,894751200,38.02,894783600,28.77,894751200,47.34,894783600
894819600,Humid and partly cloudy throughout the day.,894839606,894884930,0.48,rain,37.01,894862800,26.24,894924000,44.7,894873600,28.65,894924000,24.94,0.72,1007.9,9.22,128,,,0.58,10,894862800,,26.51,894830400,37.01,894862800,29.19,894830400,44.7,894873600
894906000,Humid and partly cloudy throughout the day.,894925992,894971342,0.52,rain,37.01,894960000,26.21,895010400,46.34,894956400,28.58,895010400,24.76,0.7,1007.62,9.53,133,,,0.58,9,894945600,,26.24,894924000,37.01,894960000,28.65,894924000,46.34,894956400
894992400,Humid and mostly cloudy throughout the day.,895012378,895057755,0.55,rain,35.32,895028400,26.18,895096800,42.73,895028400,28.52,895096800,25.24,0.76,1008.31,6.65,134,,,0.63,7,895032000,,26.21,895010400,35.32,895028400,28.58,895010400,42.73,895028400
895078800,Humid and mostly cloudy throughout the day.,895098766,895144169,0.58,rain,36.73,895125600,26.38,895176000,46.34,895129200,28.94,895176000,25.31,0.76,1008.18,5.5,104,,,0.62,8,895118400,,26.18,895096800,36.73,895125600,28.52,895096800,46.34,895129200
895165200,Humid and mostly cloudy throughout the day.,895185154,895230582,0.61,rain,35.13,895212000,26.02,895269600,43.56,895219200,28.49,895269600,25.29,0.77,1008.32,4.14,212,,,0.75,8,895204800,,26.38,895176000,35.13,895212000,28.94,895176000,43.56,895219200
895251600,Humid and mostly cloudy throughout the day.,895271544,895316996,0.65,rain,36.04,895302000,26.32,895348800,44.7,895302000,28.81,895348800,25.13,0.8,1008.64,3.89,160,,,0.68,10,895294800,,26.02,895269600,36.04,895302000,28.49,895269600,44.7,895302000
895338000,Humid and mostly cloudy throughout the day.,895357933,895403410,0.68,rain,34.01,895377600,26.02,895442400,45.29,895377600,28.26,895446000,25.44,0.86,1009.84,4.54,130,,,0.75,7,895377600,,25.02,895381200,34.01,895377600,26.18,895381200,45.29,895377600
895424400,Humid and mostly cloudy throughout the day.,895444324,895489825,0.72,rain,33.62,895471200,26.02,895528800,43.86,895474800,28.14,895528800,25.27,0.81,1010.16,2.75,126,,,0.64,7,895464000,,26.02,895442400,33.62,895471200,28.26,895446000,43.86,895474800
895510800,Humid and mostly cloudy throughout the day.,895530716,895576240,0.75,rain,34.01,895550400,25.97,895611600,45.29,895550400,28.01,895611600,25.68,0.79,1009.98,7.6,152,,,0.71,10,895554000,,26.02,895528800,34.01,895550400,28.14,895528800,45.29,895550400
895597200,Humid and mostly cloudy throughout the day.,895617108,895662655,0.79,rain,35.02,895644000,26.18,895694400,43.56,895636800,28.51,895694400,25.42,0.76,1009.98,7.16,156,,,0.6,8,895636800,,25.97,895611600,35.02,895644000,28.01,895611600,43.56,895636800
895683600,Humid and mostly cloudy throughout the day.,895703501,895749070,0.83,rain,36.04,895734000,26.15,895780800,46.34,895734000,28.43,895780800,25.4,0.8,1010.18,4.6,200,,,0.66,8,895726800,,26.12,895741200,36.04,895734000,28.51,895694400,46.34,895734000
895770000,Humid and mostly cloudy throughout the day.,895789895,895835485,0.87,rain,36.04,895820400,26.12,895867200,48.14,895820400,28.36,895867200,25.86,0.79,1008.91,4.68,197,,,0.67,8,895809600,,26.15,895780800,36.04,895820400,28.43,895780800,48.14,895820400
895856400,Humid and mostly cloudy throughout the day.,895876289,895921901,0.9,rain,35.32,895903200,26.08,895953600,46.73,895899600,28.27,895953600,25.31,0.75,1008.12,5.39,208,,,0.74,8,895899600,,26.12,895867200,35.32,895903200,28.36,895867200,46.73,895899600
895942800,Humid and mostly cloudy throughout the day.,895962684,896008317,0.94,rain,37.01,895996800,26.04,896040000,46,895996800,28.19,896040000,24.94,0.74,1008.09,6.32,209,,,0.68,7,895982400,,26.08,895953600,37.01,895996800,28.27,895953600,46,895996800
896029200,Humid and mostly cloudy throughout the day.,896049080,896094732,0.98,rain,33.13,896065200,26.01,896126400,42.44,896058000,28.11,896126400,25.38,0.8,1008.36,2.86,187,,,0.74,7,896068800,,26.04,896040000,33.13,896065200,28.19,896040000,42.44,896058000
896115600,Humid and mostly cloudy throughout the day.,896135477,896181149,0.02,rain,32.93,896151600,25.73,896220000,42.44,896144400,27.44,896220000,25.67,0.83,1009.48,3.12,133,,,0.73,8,896158800,,26.01,896126400,32.93,896151600,28.11,896126400,42.44,896144400
896202000,Humid and mostly cloudy throughout the day.,896221875,896267565,0.06,rain,35.02,896248800,25.94,896299200,44.2,896234400,27.93,896299200,25.24,0.79,1009.78,4.43,175,,,0.74,10,896245200,,25.73,896220000,35.02,896248800,27.44,896220000,44.2,896234400
896288400,Humid and mostly cloudy throughout the day.,896308273,896353981,0.09,rain,35.73,896335200,25.9,896385600,44.96,896328000,27.85,896385600,25.28,0.77,1009.27,5.68,209,,,0.65,9,896328000,,25.94,896299200,35.73,896335200,27.93,896299200,44.96,896328000
896374800,Humid and mostly cloudy throughout the day.,896394672,896440397,0.12,rain,34.01,896414400,25.02,896479200,45.29,896414400,26.03,896479200,24.98,0.82,1008.43,4.41,200,,,0.72,8,896414400,,25.9,896385600,34.01,896414400,27.85,896385600,45.29,896414400
896461200,Humid and mostly cloudy throughout the day.,896481071,896526814,0.16,rain,33.03,896504400,25.59,896565600,40.63,896504400,26.66,896565600,24.36,0.83,1008.65,6.86,216,,,0.74,8,896500800,,25.02,896479200,33.03,896504400,26.03,896479200,40.63,896504400
896547600,Humid and mostly cloudy throughout the day.,896567472,896613230,0.19,rain,35.02,896598000,25.79,896644800,44.96,896598000,27.58,896644800,24.6,0.78,1009.44,4.72,215,,,0.68,8,896590800,,25.59,896565600,35.02,896598000,26.66,896565600,44.96,896598000
896634000,Humid and mostly cloudy throughout the day.,896653873,896699647,0.22,rain,34.73,896680800,25.76,896731200,43.56,896684400,27.5,896731200,24.56,0.77,1008.83,3.85,177,,,0.69,7,896673600,,25.79,896644800,34.73,896680800,27.58,896644800,43.56,896684400
896720400,Humid and mostly cloudy throughout the day.,896740274,896786063,0.25,rain,36.11,896778000,25.73,896817600,42.94,896778000,27.41,896817600,25.04,0.8,1008.34,8.27,213,,,0.66,8,896760000,,25.76,896731200,36.11,896778000,27.5,896731200,42.94,896778000
896806800,Humid and partly cloudy throughout the day.,896826677,896872480,0.28,rain,35.43,896864400,25.69,896904000,43.34,896857200,27.32,896904000,24.85,0.74,1008.49,9.19,223,,,0.57,8,896846400,,25.73,896817600,35.43,896864400,27.41,896817600,43.34,896857200
896893200,Humid and mostly cloudy throughout the day.,896913080,896958896,0.31,rain,35.81,896950800,25.66,896990400,44.96,896936400,27.24,896990400,25.11,0.74,1008.54,3.4,216,,,0.59,8,896932800,,25.69,896904000,35.81,896950800,27.32,896904000,44.96,896936400
896979600,Humid and mostly cloudy throughout the day.,896999483,897045313,0.34,rain,35.02,897030000,25.63,897076800,44.96,897030000,27.15,897076800,25.42,0.77,1008.73,6.26,187,,,0.64,7,897019200,,25.66,896990400,35.02,897030000,27.24,896990400,44.96,897030000
897066000,Humid and mostly cloudy throughout the day.,897085888,897131729,0.37,rain,33.03,897109200,25.02,897174000,42.17,897109200,26.18,897174000,25.06,0.82,1008.99,4.07,190,,,0.75,9,897109200,,25.02,897130800,33.03,897109200,26.18,897130800,42.17,897109200
897152400,Humid and mostly cloudy throughout the day.,897172293,897218145,0.4,rain,35.13,897210000,25.56,897249600,42.31,897192000,26.62,897249600,25.01,0.79,1008.84,3.99,156,,,0.63,7,897192000,,25.02,897174000,35.13,897210000,26.18,897174000,42.31,897192000
897238800,Humid and mostly cloudy throughout the day.,897258698,897304561,0.43,rain,36.23,897285600,25.27,897343200,42.22,897285600,26.36,897343200,24.86,0.8,1008.44,4.68,188,,,0.71,8,897282000,,24.93,897307200,36.23,897285600,25.94,897307200,42.22,897285600
897325200,Humid and mostly cloudy throughout the day.,897345104,897390977,0.46,rain,30.53,897361200,25.24,897429600,37.93,897361200,26.33,897429600,25.21,0.89,1008.75,5.95,158,,,0.74,7,897368400,,25.02,897368400,30.53,897361200,26.03,897368400,37.93,897361200
897411600,Humid and mostly cloudy throughout the day.,897431511,897477393,0.49,rain,34.62,897458400,25.47,897508800,43.86,897451200,26.53,897508800,25.01,0.84,1009.36,4.44,211,,,0.66,7,897451200,,25.24,897429600,34.62,897458400,26.33,897429600,43.86,897451200
897498000,Humid and mostly cloudy throughout the day.,897517918,897563809,0.53,rain,34.51,897544800,25.02,897602400,42.17,897541200,26.18,897602400,24.89,0.82,1009.29,5.18,156,,,0.72,8,897541200,,25.47,897508800,34.51,897544800,26.53,897508800,42.17,897541200
897584400,Humid and mostly cloudy throughout the day.,897604326,897650224,0.56,rain,32.93,897631200,25.41,897681600,40.69,897624000,26.47,897681600,25.17,0.82,1008.24,3.4,150,,,0.73,8,897627600,,25.02,897602400,32.93,897631200,26.18,897602400,40.69,897624000
897670800,Humid and mostly cloudy throughout the day.,897690734,897736639,0.6,rain,33.62,897717600,25.11,897775200,42.17,897721200,26.21,897775200,25.24,0.82,1007.92,7.42,132,,,0.66,9,897714000,,25.41,897681600,33.62,897717600,26.47,897681600,42.17,897721200
897757200,Humid and mostly cloudy throughout the day.,897777143,897823054,0.63,rain,33.13,897804000,25.02,897829200,40.63,897800400,26.17,897861600,24.66,0.82,1009.3,4.57,139,,,0.67,8,897800400,,25.02,897818400,33.13,897804000,26.18,897818400,40.63,897800400
897843600,Humid and mostly cloudy throughout the day.,897863552,897909469,0.67,rain,34.01,897894000,25.32,897940800,43.56,897894000,26.38,897940800,25.1,0.79,1009.14,2.62,139,,,0.59,8,897886800,,25.08,897861600,34.01,897894000,26.17,897861600,43.56,897894000
897930000,Humid and mostly cloudy throughout the day.,897949962,897995883,0.71,rain,35.13,897976800,25.02,898034400,43.79,897976800,26.12,898034400,25.29,0.83,1008.6,5.31,189,,,0.71,7,897973200,,25.32,897940800,35.13,897976800,26.38,897940800,43.79,897976800
898016400,Humid and mostly cloudy throughout the day.,898036372,898082297,0.74,rain,34.62,898063200,25.27,898113600,42.44,898048800,26.33,898113600,25.22,0.86,1007.99,2.49,164,,,0.76,7,898059600,,25.02,898034400,34.62,898063200,26.12,898034400,42.44,898048800
898102800,Humid and mostly cloudy throughout the day.,898122783,898168711,0.78,rain,33.51,898160400,24.97,898207200,42.17,898146000,26.06,898207200,25.06,0.8,1008.27,6.84,212,,,0.65,9,898146000,,25.27,898113600,33.51,898160400,26.33,898113600,42.17,898146000
898189200,Humid and mostly cloudy throughout the day.,898209194,898255124,0.82,rain,35.43,898246800,25.22,898286400,43.56,898232400,26.28,898286400,24.77,0.81,1008.72,4.55,162,,,0.69,8,898232400,,24.97,898207200,35.43,898246800,26.03,898254000,43.56,898232400
898275600,Humid and mostly cloudy throughout the day.,898295605,898341537,0.86,rain,34.01,898333200,25.19,898372800,42.31,898340400,26.26,898372800,25.33,0.8,1008.17,6.9,161,,,0.65,7,898315200,,25.22,898286400,34.01,898333200,26.28,898286400,42.31,898340400
898362000,Humid and mostly cloudy throughout the day.,898382017,898427950,0.89,rain,34.73,898408800,25.17,898459200,43.56,898412400,26.23,898459200,25.41,0.8,1008.04,7.85,157,,,0.62,8,898405200,,25.19,898372800,34.73,898408800,26.26,898372800,43.56,898412400
